year;programa;subprograma;proyecto;actividad;grupo;subgrupo;renglon;departamento;municipio;fuenteag;ejecucioncuanti;ejecucioncuali
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;10;1002;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;10;1004;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;10;1016;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;11;1101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;11;1103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;11;1104;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;12;1201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;12;1208;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;12;1218;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;13;1301;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;13;1326;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;13;1332;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;14;1401;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;14;1404;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;14;1415;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;14;1420;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;15;1501;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;15;1504;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;15;1508;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;16;1601;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;16;1602;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;16;1609;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1701;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1703;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1704;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1705;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1707;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1708;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1710;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;17;1712;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;18;1801;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;18;1803;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;18;1804;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;19;1901;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;19;1902;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;19;1904;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;20;2001;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;20;2003;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;20;2009;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;21;2101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;21;2103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;21;2104;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;22;2201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;22;2214;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;241;22;2216;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;1;101;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;1;105;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;1;110;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;1;116;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;2;201;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;2;204;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;3;301;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;3;305;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;4;407;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;5;501;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;5;502;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;6;601;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;6;614;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;8;806;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;9;901;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;10;1001;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;11;1101;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;12;1201;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;13;1301;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;14;1415;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;14;1420;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;15;1501;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;16;1601;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;18;1801;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;18;1803;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;19;1901;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;19;1902;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;20;2001;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;20;2003;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;21;2101;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;24;244;22;2201;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;105;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;106;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;108;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;110;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;114;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;116;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;1;117;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;2;201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;2;203;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;2;204;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;3;301;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;3;304;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;3;312;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;4;407;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;5;501;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;5;502;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;5;507;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;6;601;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;6;608;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;6;614;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;8;806;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;9;901;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;10;1001;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;11;1101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;11;1103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;11;1104;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;12;1201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;12;1208;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;13;1301;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;14;1415;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;14;1420;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;15;1501;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;15;1504;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;15;1508;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;16;1601;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;16;1609;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;18;1801;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;18;1803;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;18;1804;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;19;1901;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;19;1902;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;19;1904;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;20;2001;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;20;2003;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;20;2009;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;21;2101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;22;2201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;26;268;22;2214;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;4;401;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;4;416;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;7;701;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;7;703;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;7;704;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;7;711;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;7;716;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;7;718;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;7;719;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;8;801;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;8;804;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;8;808;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;9;903;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;9;910;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;9;913;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;9;922;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;9;923;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;10;1002;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;10;1004;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;10;1016;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;12;1218;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;13;1326;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;13;1332;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;14;1401;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;14;1404;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;16;1602;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1701;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1703;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1704;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1705;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1707;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1708;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1710;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;17;1712;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;21;2103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;21;2104;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;27;272;22;2216;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;105;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;106;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;108;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;110;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;114;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;116;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;1;117;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;2;201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;2;203;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;2;204;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;3;301;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;3;304;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;3;312;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;4;407;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;5;501;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;5;502;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;5;507;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;6;601;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;6;608;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;6;614;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;8;806;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;9;901;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;10;1001;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;11;1101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;11;1103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;11;1104;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;12;1201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;12;1208;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;13;1301;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;14;1415;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;14;1420;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;15;1501;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;15;1504;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;15;1508;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;16;1601;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;16;1609;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;18;1801;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;18;1803;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;18;1804;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;19;1901;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;19;1902;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;19;1904;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;20;2001;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;20;2003;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;20;2009;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;21;2101;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;22;2201;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;291;22;2214;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;101;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;105;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;106;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;108;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;110;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;114;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;116;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;1;117;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;2;201;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;2;203;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;2;204;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;3;301;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;3;304;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;3;305;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;3;312;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;4;401;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;4;407;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;4;416;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;5;501;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;5;502;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;5;507;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;6;601;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;6;608;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;6;614;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;7;701;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;7;703;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;7;704;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;7;711;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;7;716;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;7;718;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;7;719;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;8;801;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;8;804;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;8;806;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;8;808;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;9;901;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;9;903;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;9;910;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;9;913;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;9;922;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;9;923;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;10;1001;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;10;1002;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;10;1004;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;10;1016;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;11;1101;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;11;1103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;11;1104;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;12;1201;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;12;1208;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;12;1218;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;13;1301;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;13;1326;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;13;1332;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;14;1401;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;14;1404;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;14;1415;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;14;1420;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;15;1501;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;15;1504;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;15;1508;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;16;1601;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;16;1602;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;16;1609;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1701;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1703;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1704;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1705;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1707;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1708;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1710;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;17;1712;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;18;1801;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;18;1803;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;18;1804;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;19;1901;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;19;1902;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;19;1904;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;20;2001;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;20;2003;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;20;2009;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;21;2101;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;21;2103;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;21;2104;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;22;2201;10;0.241853729;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;22;2214;10;1;alta
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;293;22;2216;10;-1;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;1;101;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;1;105;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;1;110;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;1;116;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;2;201;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;2;204;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;3;301;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;3;305;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;4;407;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;5;501;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;5;502;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;6;601;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;6;614;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;8;806;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;9;901;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;10;1001;10;0;baja
2018;22;22 02;22 02 000;22 02 000 003 000;2;29;299;11;1101;10;0;baja
